"year","dpt","dpt_url","circo","circo_url","tour","nuance","candidat","nameLast","nameFirst","sexe","voix","pct_inscrits","pct_exprimes","elected"
"2024","76","076","4","04","1","EXG",NULL,"PODGUSZER","Frédéric","M","1152","1.34","2.17","0"
"2024","76","076","5","05","1","UG",NULL,"LESEUL","Gérard","M","21281","22.43","33.36","0"
"2024","76","076","5","05","1","RN",NULL,"MONTIER","Jean-Cyril","M","26406","27.83","41.4","0"
"2024","76","076","5","05","1","HOR",NULL,"DELALANDRE","Jean","M","14259","15.03","22.35","0"
"2024","76","076","5","05","1","EXG",NULL,"SULKOWSKI","Simon","M","963","1.02","1.51","0"
"2024","76","076","5","05","1","REC",NULL,"BLED","Jean-Marc","M","880","0.93","1.38","0"
"2024","76","076","6","06","1","UG",NULL,"JUMEL","Sébastien","M","24763","22.66","34.5","0"
"2024","76","076","6","06","1","EXG",NULL,"MOISAN","Éric","M","861","0.79","1.2","0"
"2024","76","076","6","06","1","LR",NULL,"ACCARD","Stéphane","M","12916","11.82","17.99","0"
"2024","76","076","6","06","1","REC",NULL,"CLELAND","Olivier","M","1009","0.92","1.41","0"
"2024","76","076","6","06","1","RN",NULL,"MARTIN","Patrice","M","32235","29.5","44.91","0"
"2024","76","076","7","07","1","HOR",NULL,"FIRMIN LE BODO","Agnès","F","19734","23.07","34.83","0"
"2024","76","076","7","07","1","UG",NULL,"MARTIN PÉRÉON","Florence","F","16211","18.95","28.62","0"
"2024","76","076","7","07","1","REC",NULL,"DUCOEURJOLY","Isabelle","F","553","0.65","0.98","0"
"2024","76","076","7","07","1","DSV",NULL,"DE LA BROSSE","Véronique","F","541","0.63","0.95","0"
"2024","76","076","7","07","1","LR",NULL,"FORESTIER","Jacques","M","1489","1.74","2.63","0"
"2024","76","076","7","07","1","RN",NULL,"THOMAS","Anaïs","F","16221","18.96","28.63","0"
"2024","76","076","7","07","1","EXG",NULL,"MACÉ","Jean-Paul","M","610","0.71","1.08","0"
"2024","76","076","7","07","1","DVG",NULL,"OMONT","Catherine","F","1292","1.51","2.28","0"
"2024","76","076","8","08","1","LR",NULL,"NAOUS","Benoit","M","1245","1.93","3.29","0"
"2024","76","076","8","08","1","EXG",NULL,"CAUCHOIS","Magali","F","504","0.78","1.33","0"
"2024","76","076","8","08","1","HOR",NULL,"DEBONS","Régis","M","8040","12.47","21.24","0"
"2024","76","076","8","08","1","RN",NULL,"LE COZ","Isabelle","F","11855","18.39","31.32","0"
"2024","76","076","8","08","1","UG",NULL,"LECOQ","Jean-Paul","M","16205","25.13","42.81","0"
"2024","76","076","9","09","1","RN",NULL,"POTIER","Douglas","M","28528","29.89","44.58","0"
"2024","76","076","9","09","1","DVC",NULL,"DE CASTET","Aude","F","392","0.41","0.61","0"
"2024","76","076","9","09","1","EXG",NULL,"PINATO","René","M","1122","1.18","1.75","0"
"2024","76","076","9","09","1","HOR",NULL,"POUSSIER-WINSBACK","Marie-Agnès","F","20528","21.51","32.08","0"
"2024","76","076","9","09","1","DVG",NULL,"MOREL","Solène","F","1","0","0","0"
"2024","76","076","9","09","1","DSV",NULL,"BUCOURT","Patrick","M","967","1.01","1.51","0"
"2024","76","076","9","09","1","UG",NULL,"ROUXEL","Christiane","F","11845","12.41","18.51","0"
"2024","76","076","9","09","1","REC",NULL,"ROS","Christophe","M","615","0.64","0.96","0"
"2024","76","076","10","10","1","REC",NULL,"DUMAS","Nicolas","M","901","0.81","1.19","0"
"2024","76","076","10","10","1","DSV",NULL,"LECUYER","Rémy","M","890","0.8","1.17","0"
"2024","76","076","10","10","1","UG",NULL,"BARRÉ","Handy","M","13254","11.95","17.44","0"
"2024","76","076","10","10","1","RN",NULL,"LE BOURGEOIS","Robert","M","34431","31.05","45.29","0"
"2024","76","076","10","10","1","HOR",NULL,"BATUT","Xavier","M","19420","17.51","25.55","0"
"2024","76","076","10","10","1","EXG",NULL,"RIVIÈRE","Alain","M","1033","0.93","1.36","0"
"2024","76","076","10","10","1","DVD",NULL,"ROUSSEAU","Jean Nicolas","M","6089","5.49","8.01","0"
"2024","77","077","1","01","1","EXG",NULL,"GUERRIER","Jean-Louis","M","742","1.04","1.68","0"
"2024","77","077","1","01","1","DVG",NULL,"AICHI","Hicham","M","234","0.33","0.53","0"
"2024","77","077","1","01","1","UG",NULL,"SAINT-MARTIN","Arnaud","M","14701","20.61","33.31","0"
"2024","77","077","1","01","1","DVD",NULL,"DJOLEGBEHOU","Henri Komivi","M","298","0.42","0.68","0"
"2024","77","077","1","01","1","REC",NULL,"LAPEYRONIE","Brigitte","F","794","1.11","1.8","0"
"2024","77","077","1","01","1","ENS",NULL,"LUQUET","Aude","F","12816","17.96","29.04","0"
"2024","77","077","1","01","1","DSV",NULL,"MEIMOUNI","Victoria","F","3","0","0.01","0"
"2024","77","077","1","01","1","UXD",NULL,"MICHEL","Théo","M","14542","20.38","32.95","0"
"2024","77","077","2","02","1","EXG",NULL,"FAURY","Stephanie","F","377","0.47","0.7","0"
"2024","77","077","2","02","1","DIV",NULL,"LAPKOFF","Valérian","M","152","0.19","0.28","0"
"2024","77","077","2","02","1","RN",NULL,"DIMITROVA","Ivanka","F","18887","23.48","35.06","0"
"2024","77","077","2","02","1","EXG",NULL,"BROCH","Élodie","F","419","0.52","0.78","0"
"2024","77","077","2","02","1","DSV",NULL,"BALASTRE","Sophie","F","8","0.01","0.01","0"
"2024","77","077","2","02","1","ECO",NULL,"ROUSSELLE","Loïc","M","2102","2.61","3.9","0"
"2024","77","077","2","02","1","ENS",NULL,"VALLETOUX","Frédéric","M","18171","22.59","33.73","0"
"2024","77","077","2","02","1","UG",NULL,"BENAÏSSA WATBOT","Nour","F","12765","15.87","23.7","0"
"2024","77","077","2","02","1","REC",NULL,"CAZAURAN","Guillaume","M","991","1.23","1.84","0"
"2024","77","077","3","03","1","RN",NULL,"BRUN","Davy","M","19153","24.58","38.13","0"
"2024","77","077","3","03","1","UG",NULL,"VALLÉE-HANS","Laura","F","14267","18.31","28.4","0"
"2024","77","077","3","03","1","EXG",NULL,"VAN CAUTEREN","Catherine","F","896","1.15","1.78","0"
"2024","77","077","3","03","1","LR",NULL,"THIERIOT","Jean-Louis","M","15914","20.43","31.68","0"
"2024","77","077","4","04","1","EXG",NULL,"GAUDEY","Jean-Yves","M","1070","1.21","1.87","0"
"2024","77","077","4","04","1","REC",NULL,"FAUVEAU","Nicolas","M","907","1.02","1.58","0"
"2024","77","077","4","04","1","UG",NULL,"GARNIER","Mathieu","M","11986","13.51","20.9","0"
"2024","77","077","4","04","1","LR",NULL,"PERIGAULT","Isabelle","F","16060","18.11","28.01","0"
"2024","77","077","4","04","1","RN",NULL,"LIMONGI","Julien","M","27317","30.8","47.64","0"
"2024","77","077","5","05","1","DSV",NULL,"DURAND","Michèle","F","2","0","0","0"
"2024","77","077","5","05","1","DIV",NULL,"LARREGAIN-FELLER","Rudolf","M","288","0.32","0.51","0"
"2024","77","077","5","05","1","UXD",NULL,"FONTANA","Philippe","M","23820","26.53","41.77","0"
"2024","77","077","5","05","1","EXG",NULL,"QUENOT","Pascal","M","1011","1.13","1.77","0"
"2024","77","077","5","05","1","ENS",NULL,"RIESTER","Franck","M","17923","19.96","31.43","0"
"2024","77","077","5","05","1","UG",NULL,"CAENBERGS","Laurie","F","13985","15.57","24.52","0"
"2024","77","077","6","06","1","DVD",NULL,"SARAZIN","Régis","M","13739","16.57","26.7","0"
"2024","77","077","6","06","1","EXG",NULL,"RIEUPET","Annie","F","1167","1.41","2.27","0"
"2024","77","077","6","06","1","UG",NULL,"BENTOUNSI","Amal","F","15548","18.75","30.22","0"
"2024","77","077","6","06","1","RN",NULL,"ROULLAUD","Béatrice","F","20994","25.32","40.81","0"
"2024","77","077","7","07","1","REC",NULL,"CARLINO","Yannick","M","657","0.74","1.16","0"
"2024","77","077","7","07","1","DVC",NULL,"KOKOUENDO","Rodrigue","M","3345","3.75","5.92","0"
"2024","77","077","7","07","1","EXG",NULL,"FRIJA","Gabrielle","F","587","0.66","1.04","0"
"2024","77","077","7","07","1","UG",NULL,"SOUDAIS","Ersilia","F","18557","20.8","32.85","0"
"2024","77","077","7","07","1","UDI",NULL,"LOURO","Maria","F","3","0","0.01","0"
"2024","77","077","7","07","1","DSV",NULL,"YU-YUENG","Mathilde","F","678","0.76","1.2","0"
"2024","77","077","7","07","1","ENS",NULL,"ROBACHE","Christian","M","10611","11.89","18.78","0"
"2024","77","077","7","07","1","RN",NULL,"LAFFITE","Agnès","F","20179","22.62","35.72","0"
"2024","77","077","7","07","1","DVC",NULL,"MOGHIR","Naïma","F","1872","2.1","3.31","0"
"2024","77","077","8","08","1","UG",NULL,"BONNET","Arnaud","M","22663","23.21","36.29","0"
"2024","77","077","8","08","1","ENS",NULL,"GHOMI","Hadrien","M","20622","21.12","33.03","0"
"2024","77","077","8","08","1","EXG",NULL,"RENAULT","Frédéric","M","822","0.84","1.32","0"
"2024","77","077","8","08","1","DSV",NULL,"SAUVAGE","Henriette","F","1","0","0","0"
"2024","77","077","8","08","1","ECO",NULL,"DUCHAUSSOY","Bernard","M","0","0","0","0"
"2024","77","077","8","08","1","RN",NULL,"MOURGERES","Manon","F","17465","17.88","27.97","0"
"2024","77","077","8","08","1","REC",NULL,"MOSKOWICZ","Jean-Marc","M","869","0.89","1.39","0"
"2024","77","077","9","09","1","REG",NULL,"CHEVALLIER","Marie-Pierre","F","1745","1.99","3.13","0"
"2024","77","077","9","09","1","REG",NULL,"VALCIN","Kamal","M","775","0.88","1.39","0"
"2024","77","077","9","09","1","UG",NULL,"THIÉBAULT-MARTINEZ","Céline","F","16521","18.83","29.65","0"
"2024","77","077","9","09","1","RN",NULL,"VANACKER","Morgann","M","19781","22.55","35.5","0"
"2024","77","077","9","09","1","EXG",NULL,"WOODS","Florence","F","426","0.49","0.76","0"
"2024","77","077","9","09","1","DVD",NULL,"DENION","Franck","M","3834","4.37","6.88","0"
"2024","77","077","9","09","1","ENS",NULL,"PEYRON","Michèle","F","12023","13.7","21.57","0"
"2024","77","077","9","09","1","REC",NULL,"DELALANDRE","Bruno-Charles","M","622","0.71","1.12","0"
"2024","77","077","10","10","1","UG",NULL,"LAISNEY","Maxime","M","22558","27.18","43.94","0"
"2024","77","077","10","10","1","LR",NULL,"COLAS","Michel","M","5722","6.89","11.15","0"
"2024","77","077","10","10","1","UDI",NULL,"SANGARÉ","Joël","M","2707","3.26","5.27","0"
"2024","77","077","10","10","1","EXG",NULL,"CAYARD","Sylvain","M","688","0.83","1.34","0"
"2024","77","077","10","10","1","RN",NULL,"BRACH","Pryscillia","F","11625","14.01","22.64","0"
"2024","77","077","10","10","1","ENS",NULL,"DO","Stéphanie","F","7445","8.97","14.5","0"
"2024","77","077","10","10","1","REC",NULL,"DERVAUX","Philippe","M","596","0.72","1.16","0"
"2024","77","077","11","11","1","UDI",NULL,"IANZ","Thomas","M","5797","8.67","14.31","0"
"2024","77","077","11","11","1","DSV",NULL,"MAHÉ","Dominique","F","132","0.2","0.33","0"
"2024","77","077","11","11","1","REG",NULL,"CREANTOR","Flore","F","171","0.26","0.42","0"
"2024","77","077","11","11","1","DVD",NULL,"PAUL-PETIT","Vincent","M","11902","17.79","29.38","0"
"2024","77","077","11","11","1","UG",NULL,"FAURE","Olivier","M","21643","32.35","53.42","1"
"2024","77","077","11","11","1","EXG",NULL,"DE LA TORRE","Anne","F","868","1.3","2.14","0"
"2024","78","078","1","01","1","ENS",NULL,"RODWELL","Charles","M","20235","24.03","33.55","0"
"2024","78","078","1","01","1","DIV",NULL,"CARLIER","Guillaume","M","147","0.17","0.24","0"
"2024","78","078","1","01","1","EXG",NULL,"LEROUX","Jean-Loup","M","523","0.62","0.87","0"
"2024","78","078","1","01","1","REC",NULL,"CLEMENT","Sabine","F","868","1.03","1.44","0"
"2024","78","078","1","01","1","LR",NULL,"POULAIN","Arnaud","M","9783","11.62","16.22","0"
"2024","78","078","1","01","1","UG",NULL,"RAMAGE","Sébastien","M","17073","20.27","28.31","0"
"2024","78","078","1","01","1","RN",NULL,"JACQMIN","Anne","F","11686","13.88","19.37","0"
"2024","78","078","2","02","1","LR",NULL,"THEVENOT","Pascal","M","9327","10.72","14.51","0"
"2024","78","078","2","02","1","ENS",NULL,"BARROT","Jean-Noël","M","22500","25.87","35.01","0"
"2024","78","078","2","02","1","REC",NULL,"LOIRE","Philippe","M","893","1.03","1.39","0"
"2024","78","078","2","02","1","UG",NULL,"CARRIVE-BÉDOUANI","Maïté","F","16893","19.42","26.29","0"
"2024","78","078","2","02","1","EXG",NULL,"SAULNIER","Marielle","F","486","0.56","0.76","0"
"2024","78","078","2","02","1","RN",NULL,"BRAULT","Gaetan","M","14013","16.11","21.81","0"
"2024","78","078","2","02","1","DIV",NULL,"HUGON","Bertrand","M","153","0.18","0.24","0"
"2024","78","078","3","03","1","ENS",NULL,"PIRON","Béatrice","F","20768","24.87","34.49","0"
"2024","78","078","3","03","1","ECO",NULL,"BIZET","Jérémy","M","1679","2.01","2.79","0"
"2024","78","078","3","03","1","REC",NULL,"LE COQ","Olivier","M","998","1.19","1.66","0"
"2024","78","078","3","03","1","LR",NULL,"NASROU","Othman","M","10211","12.23","16.96","0"
"2024","78","078","3","03","1","EXG",NULL,"AUGUSTIN","Olivier","M","283","0.34","0.47","0"
"2024","78","078","3","03","1","UG",NULL,"CIANO","Thomas","M","12557","15.03","20.85","0"
"2024","78","078","3","03","1","UXD",NULL,"SALVINO","Valentin","M","13725","16.43","22.79","0"
"2024","78","078","4","04","1","ENS",NULL,"LEBEC","Marie","F","23932","29.6","41.24","0"
"2024","78","078","4","04","1","UXD",NULL,"MOURTOUX","Jean-François","M","11599","14.34","19.99","0"
"2024","78","078","4","04","1","REC",NULL,"BARDY","Manon","F","835","1.03","1.44","0"
"2024","78","078","4","04","1","LR",NULL,"HO MASSAT","Anne-Sophie","F","5383","6.66","9.28","0"
"2024","78","078","4","04","1","EXG",NULL,"MAUREL","Franck","M","489","0.6","0.84","0"
"2024","78","078","4","04","1","UG",NULL,"BOURDON","Céline","F","15787","19.52","27.21","0"
"2024","78","078","4","04","1","DIV",NULL,"POGGIA","James","M","2","0","0","0"
"2024","78","078","5","05","1","EXG",NULL,"LÉPICIER","Alain","M","454","0.59","0.85","0"
"2024","78","078","5","05","1","UG",NULL,"BENYETTOU","Yassine","M","14600","19.02","27.31","0"
"2024","78","078","5","05","1","DVC",NULL,"LEPAGE","Nathalie","F","942","1.23","1.76","0"
"2024","78","078","5","05","1","DVD",NULL,"MYARD","Jacques","M","12241","15.95","22.9","0"
"2024","78","078","5","05","1","DVC",NULL,"LAROSE","Ingrid","F","430","0.56","0.8","0"
"2024","78","078","5","05","1","DVG",NULL,"LOOKY","Serilo","M","84","0.11","0.16","0"
"2024","78","078","5","05","1","ENS",NULL,"BRAUN-PIVET","Yaël","F","22874","29.8","42.79","0"
"2024","78","078","5","05","1","REC",NULL,"GUILLE","Emilienne","F","1826","2.38","3.42","0"
"2024","78","078","6","06","1","DIV",NULL,"MÜLLBACHER","Leo","M","0","0","0","0"
"2024","78","078","6","06","1","DSV",NULL,"COUEIGNAS","Claire","F","533","0.69","1.01","0"
"2024","78","078","6","06","1","EXG",NULL,"ARMÈDE","Ken","M","120","0.16","0.23","0"
"2024","78","078","6","06","1","UG",NULL,"SAUGER","Mélinda","F","14247","18.48","27.02","0"
"2024","78","078","6","06","1","EXG",NULL,"PERRAUDIN","Cécile","F","222","0.29","0.42","0"
"2024","78","078","6","06","1","RN",NULL,"LELANDAIS","Sophie","F","10781","13.98","20.45","0"
"2024","78","078","6","06","1","DIV",NULL,"PHILIPOT","Marc","M","71","0.09","0.13","0"
"2024","78","078","6","06","1","ENS",NULL,"POUZYREFF","Natalia","F","20212","26.22","38.33","0"
"2024","78","078","6","06","1","ECO",NULL,"SUZÉ","Jean-Luc","M","1668","2.16","3.16","0"
"2024","78","078","6","06","1","REC",NULL,"SILD","Anne-Elisabeth","F","760","0.99","1.44","0"
"2024","78","078","6","06","1","DVD",NULL,"HERNOT","Patrice","M","84","0.11","0.16","0"
"2024","78","078","6","06","1","LR",NULL,"TORREZ","Stéphane","M","4028","5.22","7.64","0"
"2024","78","078","7","07","1","EXG",NULL,"KAYA","Ali","M","498","0.61","0.92","0"
"2024","78","078","7","07","1","UXD",NULL,"DE ROZIERES","Babette","F","13987","17.14","25.79","0"
"2024","78","078","7","07","1","REC",NULL,"AUBREE","Colette","F","516","0.63","0.95","0"
"2024","78","078","7","07","1","ENS",NULL,"HAI","Nadia","F","15903","19.49","29.32","0"
"2024","78","078","7","07","1","EXG",NULL,"LEFEBVRE","Jack","M","375","0.46","0.69","0"
"2024","78","078","7","07","1","LR",NULL,"FRÉJABUE","Julien","M","4142","5.08","7.64","0"
"2024","78","078","7","07","1","UG",NULL,"ROUSSEAU","Aurélien","M","18810","23.05","34.68","0"
"2024","78","078","8","08","1","DIV",NULL,"CHEVALIER","Léon","M","3","0","0.01","0"
"2024","78","078","8","08","1","RN",NULL,"NAUTH","Cyril","M","14076","18.68","30.97","0"
"2024","78","078","8","08","1","UDI",NULL,"CHAMPAGNE","Stephan","M","2592","3.44","5.7","0"
"2024","78","078","8","08","1","DIV",NULL,"MANGANI","Nicolas","M","187","0.25","0.41","0"
"2024","78","078","8","08","1","DIV",NULL,"EL ASRI","Sabah","F","1208","1.6","2.66","0"
"2024","78","078","8","08","1","ENS",NULL,"COSTA","Alexis","M","6436","8.54","14.16","0"
"2024","78","078","8","08","1","UG",NULL,"LUCAS","Benjamin","M","20416","27.1","44.92","0"
"2024","78","078","8","08","1","EXG",NULL,"GONNOT","Thierry","M","526","0.7","1.16","0"
"2024","78","078","8","08","1","REC",NULL,"BOVAERE","Hugues","M","8","0.01","0.02","0"
"2024","78","078","9","09","1","RN",NULL,"MORIN","Laurent","M","21551","22.9","34.49","0"
"2024","78","078","9","09","1","ECO",NULL,"ZEROUALI","Rachid","M","1780","1.89","2.85","0"
"2024","78","078","9","09","1","DIV",NULL,"DJEARAMANE","Sendil-Sébastien","M","336","0.36","0.54","0"
"2024","78","078","9","09","1","ENS",NULL,"MILLIENNE","Bruno","M","13340","14.17","21.35","0"
"2024","78","078","9","09","1","REC",NULL,"LE HOT","Christophe","M","802","0.85","1.28","0"
"2024","78","078","9","09","1","DVD",NULL,"RIOU","Hervé","M","5563","5.91","8.9","0"
"2024","78","078","9","09","1","EXG",NULL,"GOMMARD","Philippe","M","601","0.64","0.96","0"
"2024","78","078","9","09","1","UG",NULL,"DIOP","Dieynaba","F","18520","19.68","29.64","0"
"2024","78","078","10","10","1","LR",NULL,"BARBOTIN","Gaël","M","5797","6.27","8.71","0"
"2024","78","078","10","10","1","ENS",NULL,"BERGÉ","Aurore","F","22367","24.19","33.59","0"
"2024","78","078","10","10","1","ECO",NULL,"FOURNIER-CAMPION","Ethel","F","1141","1.23","1.71","0"
"2024","78","078","10","10","1","REC",NULL,"GOUSSEAU","Olivier","M","894","0.97","1.34","0"
"2024","78","078","10","10","1","RDG",NULL,"GAUTRELET","Julien","M","2260","2.44","3.39","0"
"2024","78","078","10","10","1","UG",NULL,"BRIOLAIS","Cédric","M","14918","16.13","22.4","0"
"2024","78","078","10","10","1","RN",NULL,"DU CHALARD","Thomas","M","18795","20.32","28.22","0"
"2024","78","078","10","10","1","EXG",NULL,"JANISSET","Hélène","F","421","0.46","0.63","0"
"2024","78","078","11","11","1","RN",NULL,"DOUCET","Victoria","F","10243","14.5","21.79","0"
"2024","78","078","11","11","1","UG",NULL,"MARTINET","William","M","20395","28.88","43.38","0"
"2024","78","078","11","11","1","REC",NULL,"MACHUCA","Nathalie","F","900","1.27","1.91","0"
"2024","78","078","11","11","1","EXG",NULL,"PLANQUE","Patrick","M","507","0.72","1.08","0"
"2024","78","078","11","11","1","DIV",NULL,"NICOS","Sarah","F","1048","1.48","2.23","0"
"2024","78","078","11","11","1","UDI",NULL,"MAZAURY","Laurent","M","13752","19.47","29.25","0"
"2024","78","078","11","11","1","DSV",NULL,"LUTZ","Boris","M","166","0.24","0.35","0"
"2024","78","078","12","12","1","DIV",NULL,"SCIELLER","Patrick","M","400","0.55","0.79","0"
"2024","78","078","12","12","1","DVG",NULL,"KAMARA","Diabé","M","369","0.51","0.73","0"
"2024","78","078","12","12","1","EXG",NULL,"MERCIER","Jean-Pierre","M","537","0.74","1.06","0"
"2024","78","078","12","12","1","UG",NULL,"MASSIAUX","Christophe","M","15333","21.2","30.32","0"
"2024","78","078","12","12","1","REC",NULL,"JAY","Bruno","M","743","1.03","1.47","0"
"2024","78","078","12","12","1","RN",NULL,"METTELET","Jean-Louis","M","12585","17.4","24.88","0"
"2024","78","078","12","12","1","ENS",NULL,"OLIVE","Karl","M","20610","28.49","40.75","0"
"2024","79","079","1","01","1","UG",NULL,"LANZI","Nathalie","F","20571","22.42","32.79","0"
"2024","79","079","1","01","1","DVG",NULL,"GAILLARD","Marc René","M","0","0","0","0"
"2024","79","079","1","01","1","REC",NULL,"JULIARD","Virginie","F","773","0.84","1.23","0"
"2024","79","079","1","01","1","EXG",NULL,"VAUZELLE","Danielle","F","698","0.76","1.11","0"
"2024","79","079","1","01","1","RN",NULL,"CHAMPEAU","Dorothée","F","15447","16.84","24.62","0"
"2024","79","079","1","01","1","DVC",NULL,"MARCHIVE","Bastien","M","25247","27.52","40.24","0"
"2024","79","079","2","02","1","ECO",NULL,"BATHO","Delphine","F","25435","25.94","38.57","0"
"2024","79","079","2","02","1","LR",NULL,"BAUDREZ","Emilie","F","6107","6.23","9.26","0"
"2024","79","079","2","02","1","REC",NULL,"BOURDON","Guy","M","760","0.78","1.15","0"
"2024","79","079","2","02","1","RN",NULL,"GARAULT","Mélody","F","22500","22.95","34.12","0"
"2024","79","079","2","02","1","ENS",NULL,"BIZARD","Frédéric","M","10536","10.75","15.98","0"
"2024","79","079","2","02","1","EXG",NULL,"GORIZZUTTI","Roger","M","607","0.62","0.92","0"
"2024","79","079","3","03","1","LR",NULL,"MANCEAU","Mattieu","M","7491","8.78","13.48","0"
"2024","79","079","3","03","1","DVG",NULL,"DURAND","Jacky","M","0","0","0","0"
"2024","79","079","3","03","1","ENS",NULL,"FIÉVET","Jean-Marie","M","17310","20.29","31.14","0"
"2024","79","079","3","03","1","UXD",NULL,"ROBIN","Philippe","M","19585","22.96","35.23","0"
"2024","79","079","3","03","1","EXG",NULL,"VALLÉE","Maryse","F","665","0.78","1.2","0"
"2024","79","079","3","03","1","UG",NULL,"WOILLEZ","Juliette","F","10533","12.35","18.95","0"
"2024","80","080","1","01","1","DVC",NULL,"DUMONT","Bruno","M","776","0.93","1.47","0"
"2024","80","080","1","01","1","RN",NULL,"RIBEIRO BILLET","Nathalie","F","21413","25.77","40.69","0"
"2024","80","080","1","01","1","ENS",NULL,"BRANLANT","Albane","F","11933","14.36","22.68","0"
"2024","80","080","1","01","1","EXG",NULL,"BAUDRY","Jean-Patrick","M","653","0.79","1.24","0"
"2024","80","080","1","01","1","UG",NULL,"RUFFIN","François","M","17850","21.48","33.92","0"
"2024","80","080","2","02","1","EXG",NULL,"CHASSOULIER","Rémy","M","531","0.69","1.03","0"
"2024","80","080","2","02","1","DVC",NULL,"DECLE","Paul-Eric","M","1096","1.42","2.13","0"
"2024","80","080","2","02","1","RN",NULL,"TOUMI","Damien","M","14142","18.29","27.46","0"
"2024","80","080","2","02","1","DVC",NULL,"DORDAIN","Ingrid","F","1589","2.05","3.09","0"
"2024","80","080","2","02","1","REC",NULL,"PLAQUET","Suzanne","F","410","0.53","0.8","0"
"2024","80","080","2","02","1","ENS",NULL,"DE JENLIS","Hubert","M","12997","16.8","25.23","0"
"2024","80","080","2","02","1","UG",NULL,"HAMDANE","Zahia","F","15217","19.68","29.54","0"
"2024","80","080","2","02","1","LR",NULL,"PINON","Anne","F","3450","4.46","6.7","0"
"2024","80","080","2","02","1","DSV",NULL,"LECOCQ","Grégoire","M","44","0.06","0.09","0"
"2024","80","080","2","02","1","DVC",NULL,"DESCHAMPS","Renaud","M","2029","2.62","3.94","0"
"2024","80","080","3","03","1","ENS",NULL,"MARIAGE","Bruno","M","3490","4.25","6.26","0"
"2024","80","080","3","03","1","EXG",NULL,"VALET","Michel","M","589","0.72","1.06","0"
"2024","80","080","3","03","1","REC",NULL,"BRUHAT","Sylvie","F","370","0.45","0.66","0"
"2024","80","080","3","03","1","LR",NULL,"MAQUET","Emmanuel","M","15449","18.83","27.7","0"
"2024","80","080","3","03","1","UG",NULL,"DEFFONTAINES","Léon","M","8385","10.22","15.03","0"
"2024","80","080","3","03","1","DSV",NULL,"BOXOËN","Noë","M","217","0.26","0.39","0"
"2024","80","080","3","03","1","RN",NULL,"RENAULT","Matthias","M","27277","33.26","48.9","0"
"2024","80","080","4","04","1","LR",NULL,"JACQUES","Vincent","M","7759","9.12","13.48","0"
"2024","80","080","4","04","1","ENS",NULL,"GEST","Anthony","M","10631","12.5","18.47","0"
"2024","80","080","4","04","1","UG",NULL,"HÉREN","Elodie","F","9789","11.51","17.01","0"
"2024","80","080","4","04","1","EXG",NULL,"VITOUX","Guy","M","820","0.96","1.42","0"
"2024","80","080","4","04","1","RN",NULL,"TANGUY","Jean-Philippe","M","28559","33.57","49.62","0"
"2024","80","080","5","05","1","ENS",NULL,"FOLLEAT","Loïc","M","10196","12.56","19.49","0"
"2024","80","080","5","05","1","RN",NULL,"MENACHE","Yaël","F","29281","36.06","55.98","1"
"2024","80","080","5","05","1","UG",NULL,"BERGER","Alice","F","6877","8.47","13.15","0"
"2024","80","080","5","05","1","LR",NULL,"MORDACQ","Séverine","F","4280","5.27","8.18","0"
"2024","80","080","5","05","1","REC",NULL,"GUILBERT","Béatrice","F","672","0.83","1.28","0"
"2024","80","080","5","05","1","EXG",NULL,"LAUNAY","Hélène","F","1000","1.23","1.91","0"
"2024","81","081","1","01","1","DVG",NULL,"PAUTHIER","Orphée","M","178","0.21","0.3","0"
"2024","81","081","1","01","1","UG",NULL,"LAPEYRE","Margot","F","16673","19.54","28.37","0"
"2024","81","081","1","01","1","EXG",NULL,"CHAVEGRAND","Eric","M","567","0.66","0.96","0"
"2024","81","081","1","01","1","RN",NULL,"CABROLIER","Frédéric","M","23237","27.23","39.53","0"
"2024","81","081","1","01","1","DVC",NULL,"BONNECARRERE","Philippe","M","17352","20.33","29.52","0"
"2024","81","081","1","01","1","REC",NULL,"ROUQUETTE","Denis","M","769","0.9","1.31","0"
"2024","81","081","2","02","1","REG",NULL,"ENCONTRE","Joël","M","1058","0.96","1.39","0"
"2024","81","081","2","02","1","REC",NULL,"LAMOUCHE","Frederic","M","989","0.9","1.3","0"
"2024","81","081","2","02","1","UG",NULL,"ERODI","Karen","F","24048","21.8","31.63","0"
"2024","81","081","2","02","1","ENS",NULL,"VERDIER","Pierre","M","16501","14.96","21.7","0"
"2024","81","081","2","02","1","EXG",NULL,"GIMENEZ SASTRE","Boris","M","512","0.46","0.67","0"
"2024","81","081","2","02","1","RN",NULL,"BACOU","Julien","M","28850","26.15","37.94","0"
"2024","81","081","2","02","1","LR",NULL,"BAH","Thierno","M","4082","3.7","5.37","0"
"2024","81","081","3","03","1","UG",NULL,"LASSALLE","Julien","M","18525","17.68","25.39","0"
"2024","81","081","3","03","1","EXG",NULL,"TRESSENS","Chantal","F","767","0.73","1.05","0"
"2024","81","081","3","03","1","DSV",NULL,"AZAIS","Alban","M","95","0.09","0.13","0"
"2024","81","081","3","03","1","ENS",NULL,"TERLIER","Jean","M","20870","19.92","28.6","0"
"2024","81","081","3","03","1","UXD",NULL,"CARAYON","Guilhem","M","31748","30.3","43.51","0"
"2024","81","081","3","03","1","REG",NULL,"DAUGÉ","Claire","F","965","0.92","1.32","0"
